t ug_ddot
7.45	-0.0992
7.455	-0.0993
7.46	-0.0979
7.465	-0.0953
7.47	-0.0917
7.475	-0.0874
7.48	-0.0822
7.485	-0.0759
7.49	-0.0684
7.495	-0.0605
7.5	-0.0528
7.505	-0.0454
7.51	-0.0383
7.515	-0.0324
7.52	-0.0282
7.525	-0.0255
7.53	-0.0229
7.535	-0.0192
7.54	-0.0141
7.545	-0.0086
7.55	-0.0041
7.555	-0.0005
7.56	0.0031
7.565	0.0066
7.57	0.0096
7.575	0.0116
7.58	0.0132
7.585	0.0147
7.59	0.0158
7.595	0.0159
7.6	0.0156
7.605	0.0152
7.61	0.0148
7.615	0.0143
7.62	0.0141
7.625	0.0143
7.63	0.0144
7.635	0.0141
7.64	0.0136
7.645	0.0132
7.65	0.0133
7.655	0.0134
7.66	0.0132
7.665	0.0124
7.67	0.011
7.675	0.0097
7.68	0.0089
7.685	0.0089
7.69	0.0097
7.695	0.0113
7.7	0.0132
7.705	0.0155
7.71	0.0179
7.715	0.0203
7.72	0.0229
7.725	0.026
7.73	0.0293
7.735	0.0325
7.74	0.0352
7.745	0.0373
7.75	0.039
7.755	0.04
7.76	0.0404
7.765	0.0412
7.77	0.0427
7.775	0.0445
7.78	0.0455
7.785	0.0453
7.79	0.0448
7.795	0.0449
7.8	0.0452
7.805	0.045
7.81	0.0442
7.815	0.0426
7.82	0.0405
7.825	0.0379
7.83	0.035
7.835	0.0317
7.84	0.0282
7.845	0.0251
7.85	0.0224
7.855	0.0193
7.86	0.0146
7.865	0.0087
7.87	0.0031
7.875	-0.002
7.88	-0.0066
7.885	-0.011
7.89	-0.0152
7.895	-0.0187
7.9	-0.0209
7.905	-0.0215
7.91	-0.0212
7.915	-0.0213
7.92	-0.0225
7.925	-0.0239
7.93	-0.0244
7.935	-0.0237
7.94	-0.0232
7.945	-0.0245
7.95	-0.027
7.955	-0.0296
7.96	-0.0319
7.965	-0.0345
7.97	-0.0377
7.975	-0.0413
7.98	-0.0443
7.985	-0.046
7.99	-0.0459
7.995	-0.0449
8	-0.0442
8.005	-0.0431
8.01	-0.0409
8.015	-0.038
8.02	-0.0347
8.025	-0.0309
8.03	-0.0263
8.035	-0.0206
8.04	-0.0139
8.045	-0.0066
8.05	0.0007
8.055	0.0075
8.06	0.0137
8.065	0.0194
8.07	0.0246
8.075	0.0292
8.08	0.0328
8.085	0.0366
8.09	0.0405
8.095	0.0429
8.1	0.0432
8.105	0.0429
8.11	0.043
8.115	0.043
8.12	0.0416
8.125	0.0462
8.13	0.0456
8.135	0.0454
8.14	0.0446
8.145	0.0428
8.15	0.0403
8.155	0.0378
8.16	0.0358
8.165	0.0343
8.17	0.0333
8.175	0.0326
8.18	0.0319
8.185	0.0312
8.19	0.0308
8.195	0.0307
8.2	0.0306
8.205	0.0305
8.21	0.0302
8.215	0.0298
8.22	0.0302
8.225	0.031
8.23	0.0311
8.235	0.0313
8.24	0.0331
8.245	0.0359
8.25	0.0387
8.255	0.0416
8.26	0.0444
8.265	0.0462
8.27	0.0469
8.275	0.048
8.28	0.0503
8.285	0.0527
8.29	0.0541
8.295	0.0549
8.3	0.056
8.305	0.0568
8.31	0.0566
8.315	0.0556
8.32	0.0541
8.325	0.0524
8.33	0.0507
8.335	0.0486
8.34	0.0458
8.345	0.0423
8.35	0.0374
8.355	0.032
8.36	0.0275
8.365	0.0236
8.37	0.0198
8.375	0.0155
8.38	0.0104
8.385	0.0048
8.39	-0.0008
8.395	-0.0064
8.4	-0.0115
8.405	-0.0154
8.41	-0.0187
8.415	-0.0217
8.42	-0.0245
8.425	-0.0272
8.43	-0.0293
8.435	-0.0302
8.44	-0.0303
8.445	-0.03
8.45	-0.0294
8.455	-0.0291
8.46	-0.0293
8.465	-0.0292
8.47	-0.0283
8.475	-0.0269
8.48	-0.0253
8.485	-0.0235
8.49	-0.0218
8.495	-0.02
8.5	-0.0176
8.505	-0.0146
8.51	-0.0112
8.515	-0.0077
8.52	-0.0047
8.525	-0.0026
8.53	-0.0011
8.535	0.0005
8.54	0.0025
8.545	0.0042
8.55	0.0053
8.555	0.0059
8.56	0.0071
8.565	0.0086
8.57	0.0095
8.575	0.0094
8.58	0.0084
8.585	0.0073
8.59	0.0063
8.595	0.0055
8.6	0.0044
8.605	0.0028
8.61	0.0011
8.615	-0.0006
8.62	-0.002
8.625	-0.0033
8.63	-0.0043
8.635	-0.0055
8.64	-0.007
8.645	-0.0083
8.65	-0.0092
8.655	-0.0097
8.66	-0.0103
8.665	-0.0114
8.67	-0.0128
8.675	-0.0141
8.68	-0.0151
8.685	-0.0157
8.69	-0.0161
8.695	-0.0163
8.7	-0.0166
8.705	-0.0171
8.71	-0.0177
8.715	-0.0182
8.72	-0.0181
8.725	-0.0177
8.73	-0.0173
8.735	-0.0169
8.74	-0.0164
8.745	-0.016
8.75	-0.0155
8.755	-0.0151
8.76	-0.0146
8.765	-0.0139
8.77	-0.0132
8.775	-0.0126
8.78	-0.012
8.785	-0.0115
8.79	-0.011
8.795	-0.0104
8.8	-0.0097
8.805	-0.009
8.81	-0.0084
8.815	-0.0079
8.82	-0.0074
8.825	-0.0068
8.83	-0.0062
8.835	-0.0056
8.84	-0.0051
8.845	-0.0046
8.85	-0.0042
8.855	-0.0037
8.86	-0.0033
8.865	-0.0028
8.87	-0.0024
8.875	-0.002
8.88	-0.0017
8.885	-0.0013
8.89	-0.001
8.895	-0.0008
8.9	-0.0005
8.905	-0.0003
8.91	0
8.915	0.0002
8.92	0.0004
8.925	0.0006
8.93	0.0007
8.935	0.0009
8.94	0.0011
8.945	0.0012
8.95	0.0013
8.955	0.0015
8.96	0.0016
8.965	0.0017
8.97	0.0017
8.975	0.0018
8.98	0.0018
8.985	0.0018
8.99	0.0018
8.995	0.0018
9	0.0017
9.005	0.0017
9.01	0.0017
9.015	0.0017
9.02	0.0016
